Date	CrawlDate	PostedDate	Company	Country	Type	Title	URL	Score	Keywords	Locations	Matched	Decision
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: IT-Systemadministrator / Service Owner (w/m/d) in Nürnberg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-it-systemadministrator-service-owner-w-m-d-nuernberg-14224.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Konstrukteur Anlagenbau / Maschinenbau (m/w/d) in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-konstrukteur-anlagenbau-maschinenbau-m-w-d-hamburg-14274.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Konstruktionsmechaniker (m/w/d) Lufthansa Technik in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-konstruktionsmechaniker-m-w-d-lufthansa-technik-hamburg-14206.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Lackierer (m/w/d) in Münster | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-lackierer-m-w-d-muenster-14159.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Lackierer/Sealer (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-lackierer-sealer-m-w-d-wessling-14157.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Lackierhelfer (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-lackierhelfer-m-w-d-wessling-14181.html	5		UK	False	Below threshold
	2026-06-02		Rocket Factory	Germany	Job	Job Application for Intern (m/f/d) 3D Printing/Additive Manufacturing at Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4823887101	5	Design		False	Skipped noise
	2026-06-02		Rocket Factory	Germany	Job	Job Application for Intern (m/f/d) Flight Safety Analyst at Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4824750101	5	Design		False	Skipped noise
	2026-06-02		Rocket Factory	Germany	Job	Job Application for Intern (f/m/d) Avionics Production at Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4826694101	5	Design		False	Skipped noise
	2026-06-02		Rocket Factory	Germany	Job	Job Application for Intern (m/f/d) Electrical Engineering at Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4827612101	5	Design		False	Skipped noise
2026-06-02	2026-06-02		Rocket Factory	Germany	Job	Job Application for Engine Assembly Technician (m/f/d) at Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4828946101	5	Design	Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Rocket Factory	Germany	Job	Job Application for Stage Assembly & Integration Technician (m/f/d) at Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4829103101	5	Design	Germany, UK	False	Below threshold
	2026-06-02		Rocket Factory	Germany	Job	Bewerbung als Ausbildung als Konstruktions-/Industriemechaniker (w/m/d) bei Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4829618101	5	Design		False	Skipped noise
	2026-06-02		Rocket Factory	Germany	Job	Job Application for Intern (m/f/d) Propulsion Engineering at Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4837700101	5	Design		False	Skipped noise
	2026-06-02		Rocket Factory	Germany	Job	Job Application for Intern (m/f/d) Project Manager - Institutional and Future Technologies at Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4878506101	5	Design		False	Skipped noise
	2026-06-02		Rocket Factory	Germany	Job	Job Application for Intern (m/f/d) LabVIEW Programming at Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4878647101	5	Design		False	Skipped noise
2026-06-02	2026-06-02		DLR	Germany	Job	Deine Karriere beim DLR - Offene Stellen	https://jobs.dlr.de?locale=de_DE	5		UK	False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Enablement | Site development and support - MTU Aero Engines	https://www.mtu.de/careers/job-areas/enablement-site-development-and-support/	5	Design		False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Production - MTU Aero Engines	https://www.mtu.de/careers/job-areas/production/	5		UK	False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Online job market - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/	5		UK	False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Customer Account Manager - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/customer-account-manager/	5	Design		False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Customs Operations Manager - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/customs-operations-manager/	5	Design		False	Below threshold
	2026-06-02		MTU	Germany	Job	Design Integration Engineer II - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/design-integration-engineer-ii/	5	Design		False	Skipped noise
2026-06-02	2026-06-02		MTU	Germany	Job	Lean Manager - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/lean-manager/	5	Design		False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Manager, Maintenance Engineering - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/manager-maintenance-engineering/	5	Design		False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Manager Powerplant Engineering - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/manager-powerplant-engineering/	5	Design		False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Senior Technical Integration Engineer I - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/senior-technical-integration-engineer-i/	5	Design		False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Shipping/Receiving Logistics Coordinator - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/shipping/receiving-logistics-coordinator/	5	Design		False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Tool Engineer - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/tool-engineer/	5	Design		False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Online job market - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/s/all/all/all/all/?cHash=db2a1604c10aa68c4444200da475aa69	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/ausbildung-industriemechaniker-apprenticeship-industrial-mechanic-m-f-d-1	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/ausbildung-zerspanungsmechaniker-apprenticeship-machinist-m-f-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/ausbildung-zur-fachkraft-fuer-metalltechnik-m-w-d-2-jahre-fachrichtung-montagetechnik	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/einkaeufer-materialplaner-purchaser-material-planer-m-f-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/leiter-master-scheduling-m-w-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/manufacturing-opex-engineer-m-w-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/office-administrator-client-facing-full-or-part-time	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/sales-manager-for-fb	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/senior-manager-service-operations-dach-m-w-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/senior-manager-service-operations-uk-benelux-scandics-m-w-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/strategic-projects-manager-commercial-excellence-m-w-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/werkstudent-m-w-d-fuer-die-personalabteilung	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/werkstudent-working-student-human-resources-m-f-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/werkstudent-working-student-m-f-d-focus-on-lean-manufacturing	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/werkzeugmechaniker-m-w-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=categories%3ASenior+Management	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=categories%3ATQM%2FQualit%C3%A4tsmanagement	5		Netherland, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AAlmere	5		Netherland, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AAtlanta	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ADoetinchem	5		Netherland, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AFareham	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AFranco+da+Rocha%2C+S%C3%A3o+Paulo	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AKnoxville+%2F+Catoosa	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AKuala+Lumpur	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ANymburk	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AOpole	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AOpole+or+Swiebodzice	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3APuchong	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3APune	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ASeoul	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AShanghai	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ASint+Maartensdijk	5		Netherland, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ASint-Maartensdijk	5		Netherland, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ASwiebodzice+or+Opole	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ATokyo	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3ABrazil	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3AChina	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3ACzech+Republic	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3AIndia	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3AJapan	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3AKorea%2C+South	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3AMalaysia	5		UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3ANetherlands	5		Netherland, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3APoland	5		UK	False	Below threshold
2026-06-02	2026-06-02		OTTO fuchs	Germany	Job	Jobs - Karriere - OTTO FUCHS KG	https://www.otto-fuchs.com/de/karriere/jobs	5		UK	False	Below threshold
2026-06-02	2026-06-02		OTTO fuchs	Germany	Job	Jobs - Karriere - OTTO FUCHS KG	https://www.otto-fuchs.com/de/karriere/jobs/initiativbewerbung-otto-fuchs-surface-technology-gmbh-co-kg-j21142.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Servicekraft (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/62e2789d2543bb6f40cc0115	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Servicekraft (m/w/d) auf 520€ Basis	https://karriere.ziehl-abegg.de/detail/job/62e2794d2543bb6f40cc0117	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Elektroniker für Geräte und Systeme (m/w/d) ab September 2026	https://karriere.ziehl-abegg.de/detail/job/67af105abb3b4587ae5c38af	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Industrieelektriker (m/w/d) ab September 2026	https://karriere.ziehl-abegg.de/detail/job/67af1fc8bb3b4587ae5c38d3	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Mechatroniker (m/w/d) ab September 2026	https://karriere.ziehl-abegg.de/detail/job/67af24f0bb3b4587ae5c38e4	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Zerspanungsmechaniker (m/w/d) ab September 2026	https://karriere.ziehl-abegg.de/detail/job/67af262ebb3b4587ae5c38e6	5		UK	False	Below threshold
	2026-06-02		Ziehl	Germany	Job	Duales Studium im Bereich Wirtschaftsinformatik (m/w/d) ab September 2026	https://karriere.ziehl-abegg.de/detail/job/67e3fdce9c561e32aecb7aab	5	Design		False	Skipped noise
2026-06-02	2026-06-02		Ziehl	Germany	Job	Fachinformatiker - Systemintegration (m/w/d) ab September 2026	https://karriere.ziehl-abegg.de/detail/job/67e403279c561e32aecb7abe	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	CNC-Fachkraft (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/67ed04a7b7791f656b09b5ec	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Lean Manager (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/682d81456265bab747f0840e	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Systemadministrator Datenbanktechnologie (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/6881f185a9362746dd127c4b	5		UK	False	Below threshold
	2026-06-02		Ziehl	Germany	Job	Schülerpraktikum im kaufmännischen / technischen Bereich 2026 (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69170047a11dd261e3f75588	5	Design		False	Skipped noise
2026-06-02	2026-06-02		Ziehl	Germany	Job	Sachbearbeiter Zoll & Außenwirtschaft (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/693019cfe55e439714bfe614	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Operational Quality Engineer (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/6942b6515c039764f78b8dd6	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Senior Consultant SAP / PLM (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69709dbd7d0bafd3c513c05b	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Quality Inspector (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/697737b30b619bb25216e13d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Maschinenbediener für Kunststoffspritzguss (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/6978a3770b619bb25216e3e2	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Maschinen- und Anlagenführer (m/w/d) für die Gießerei	https://karriere.ziehl-abegg.de/detail/job/698aca6eb04be5a377ba6007	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Maschinen- und Anlagenführer (m/w/d) für die Entgraterei	https://karriere.ziehl-abegg.de/detail/job/698acaefb04be5a377ba6008	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Bachelorthesis im Bereich Softwareentwicklung 2026 (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/698b19281f4715dc36aa6e7b	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Operational Quality Engineer (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/698c9a2e4569d4ed9f43602d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Gruppenleiter (m/w/d) Montage 2	https://karriere.ziehl-abegg.de/detail/job/6996f96aa85741a7ab3b148c	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	SAP Developer (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69a54a147a62aa979148c457	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Global Metrology Engineer (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69a58fd97a62aa979148c50d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Teamleiter Qualitätsvorausplanung (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69a6ac9c7a62aa979148c67e	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Maschinenbediener für Zuschnittmaschine (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69b26f96106f3acb2fe5b0ca	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Handschweißer für Aluminium, Stahl und Edelstahl (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69b96703d54d50cb6e731836	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Senior Citrix Engineer (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69bbf3a8da57df1c5f5cd034	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Mitarbeiter Warenausgang (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69bd37e0da57df1c5f5cd196	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Maschinenbediener für Kunststoffspritzguss (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69de35e775229743fa875256	5		UK	False	Below threshold
	2026-06-02		Ziehl	Germany	Job	Duales Studium im Bereich Wirtschaftsinformatik (m/w/d) ab September 2027	https://karriere.ziehl-abegg.de/detail/job/69df7c5f75229743fa875468	5	Design		False	Skipped noise
2026-06-02	2026-06-02		Ziehl	Germany	Job	Gruppenleiter (m/w/d) SMT-Fertigung	https://karriere.ziehl-abegg.de/detail/job/69e086cb75229743fa8755c2	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Ferienjobber (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69e5d0b475229743fa875b7c	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	SAP SuccessFactors Global System Expert (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69e8dcb275229743fa8760b6	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Engineering Change Manager (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69f1f4c975229743fa876b30	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Projektmanager (m/w/d) Industrial Fans	https://karriere.ziehl-abegg.de/detail/job/69f9d8b975229743fa8772b2	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Strategischen – Einkäufer Industrial Fans (w/m/d)	https://karriere.ziehl-abegg.de/detail/job/69f9f94075229743fa87730b	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Produktmanager (m/w/d) Industrial Fans	https://karriere.ziehl-abegg.de/detail/job/69f9fd1775229743fa877317	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Logistikplaner / Logistics Process Engineer (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69fa016975229743fa87732a	5		UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Anlagenführer (m/w/d) für Wickelanlagen	https://karriere.ziehl-abegg.de/detail/job/69fae9a875229743fa8773fc	5		UK	False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Careers | EDAG Inc. - EDAG Group	https://us.edag.com/en/careers/#c38447	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Apprenticeship & dual study program - EDAG Group	https://www.edag.com/en/career/apprenticeship-dual-study-program	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Apprenticeship & dual study program - EDAG Group	https://www.edag.com/en/career/apprenticeship-dual-study-program#c12920	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Administrative Training - EDAG Group	https://www.edag.com/en/career/apprenticeship-dual-study-program/administrative-training	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Craft-Apprenticeship - EDAG Group	https://www.edag.com/en/career/apprenticeship-dual-study-program/craft-apprenticeship	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	IT Training - EDAG Group	https://www.edag.com/en/career/apprenticeship-dual-study-program/it-training	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Technical Apprenticeship - EDAG Group	https://www.edag.com/en/career/apprenticeship-dual-study-program/technical-apprenticeship	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Training-integrated study program - EDAG Group	https://www.edag.com/en/career/apprenticeship-dual-study-program/training-integrated-study-program	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Administration jobs: the career for planning professionals - EDAG Group	https://www.edag.com/en/career/professional-fields/administration	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Jobs in electrical engineering – your future with us - EDAG Group	https://www.edag.com/en/career/professional-fields/consulting	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Jobs in electrical engineering - your future with us - EDAG Group	https://www.edag.com/en/career/professional-fields/electrical-engineering	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Find an engineering job: help shape your future - EDAG Group	https://www.edag.com/en/career/professional-fields/engineering	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	IT jobs - help shape the digital future with us - EDAG Group	https://www.edag.com/en/career/professional-fields/information-technology	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Mechatronics technician job - your mission at the EDAG Group - EDAG Group	https://www.edag.com/en/career/professional-fields/mechatronics	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Project manager job - plan, control and optimize - EDAG Group	https://www.edag.com/en/career/professional-fields/projectmanagement	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Quality management - jobs at a high level - EDAG Group	https://www.edag.com/en/career/professional-fields/qualitymanagement	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Jobs in sales - your future with us - EDAG Group	https://www.edag.com/en/career/professional-fields/sales	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Software developer jobs - shape the digital future - EDAG Group	https://www.edag.com/en/career/professional-fields/software-development	5	Design		False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Frontend Developer VAPS - EDAG Group	https://www.edag.com/en/career/vacancies/detail/frontend-developer-vaps-58251	5	Design		False	Below threshold
